Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,R37301
ID Dispositivo:,,Box 7
,,
,,Canal 1
Fecha ,Tiempo,Voltaje (ppm)
27/7/2021,11:45:00,2661.92
27/7/2021,12:00:00,2586.03
27/7/2021,12:15:00,2685.71
27/7/2021,12:30:00,2515.66
27/7/2021,12:45:00,2509.15
27/7/2021,13:00:00,2518.17
27/7/2021,13:15:00,2457.56
27/7/2021,13:30:00,2378.92
27/7/2021,13:45:00,2345.36
27/7/2021,14:00:00,2361.39
27/7/2021,14:15:00,2309.3
27/7/2021,14:30:00,2287.01
27/7/2021,14:45:00,2306.04
27/7/2021,15:00:00,2319.82
27/7/2021,15:15:00,2400.46
27/7/2021,15:30:00,2392.95
27/7/2021,15:45:00,2383.18
27/7/2021,16:00:00,2373.41
27/7/2021,16:15:00,2370.41
27/7/2021,16:30:00,2365.9
27/7/2021,16:45:00,2333.59
27/7/2021,17:00:00,2327.58
27/7/2021,17:15:00,2324.33
27/7/2021,17:30:00,2398.2
27/7/2021,17:45:00,2359.39
27/7/2021,18:00:00,2277.99
27/7/2021,18:15:00,2406.97
27/7/2021,18:30:00,2390.69
27/7/2021,18:45:00,2350.12
27/7/2021,19:00:00,2293.52
27/7/2021,19:15:00,2283
27/7/2021,19:30:00,2261.97
27/7/2021,19:45:00,2221.65
27/7/2021,20:00:00,2263.47
27/7/2021,20:15:00,2272.48
27/7/2021,20:30:00,2286.26
27/7/2021,20:45:00,2281.75
27/7/2021,21:00:00,2270.48
27/7/2021,21:15:00,2270.48
27/7/2021,21:30:00,2229.16
27/7/2021,21:45:00,2272.99
27/7/2021,22:00:00,2296.03
27/7/2021,22:15:00,2343.86
27/7/2021,22:30:00,2348.37
27/7/2021,22:45:00,2315.31
27/7/2021,23:00:00,2402.46
27/7/2021,23:15:00,2395.45
27/7/2021,23:30:00,2394.7
27/7/2021,23:45:00,2387.44
28/7/2021,0:00:00,2394.7
28/7/2021,0:15:00,2346.86
28/7/2021,0:30:00,2371.16
28/7/2021,0:45:00,2409.47
28/7/2021,1:00:00,2398.71
28/7/2021,1:15:00,2374.91
28/7/2021,1:30:00,2350.87
28/7/2021,1:45:00,2206.62
28/7/2021,2:00:00,2186.08
28/7/2021,2:15:00,2202.11
28/7/2021,2:30:00,2247.19
28/7/2021,2:45:00,2274.74
28/7/2021,3:00:00,2287.76
28/7/2021,3:15:00,2296.28
28/7/2021,3:30:00,2305.04
28/7/2021,3:45:00,2314.31
28/7/2021,4:00:00,2315.81
28/7/2021,4:15:00,2327.33
28/7/2021,4:30:00,2329.83
28/7/2021,4:45:00,2320.82
28/7/2021,5:00:00,2317.06
28/7/2021,5:15:00,2322.32
28/7/2021,5:30:00,2313.81
28/7/2021,5:45:00,2276.24
28/7/2021,6:00:00,2252.7
28/7/2021,6:15:00,2248.94
28/7/2021,6:30:00,2281.75
28/7/2021,6:45:00,2263.22
28/7/2021,7:00:00,2243.18
28/7/2021,7:15:00,2233.67
28/7/2021,7:30:00,2230.41
28/7/2021,7:45:00,2260.71
28/7/2021,8:00:00,2255.45
28/7/2021,8:15:00,2244.94
28/7/2021,8:30:00,2229.91
28/7/2021,8:45:00,2224.15
28/7/2021,9:00:00,2412.98
28/7/2021,9:15:00,2369.4
28/7/2021,9:30:00,2313.06
28/7/2021,9:45:00,2326.58
28/7/2021,10:00:00,2275.49
28/7/2021,10:15:00,2268.48
28/7/2021,10:30:00,2275.99
28/7/2021,10:45:00,2261.21
28/7/2021,11:00:00,2365.9
28/7/2021,11:15:00,2342.86
28/7/2021,11:30:00,2394.95
28/7/2021,11:45:00,2357.13
28/7/2021,12:00:00,2328.58
28/7/2021,12:15:00,2340.1
28/7/2021,12:30:00,2372.16
28/7/2021,12:45:00,2331.09
28/7/2021,13:00:00,2514.16
28/7/2021,13:15:00,2161.79
28/7/2021,13:30:00,2116.46
28/7/2021,13:45:00,2150.27
28/7/2021,14:00:00,2173.56
28/7/2021,14:15:00,2206.37
28/7/2021,14:30:00,2192.09
28/7/2021,14:45:00,2051.1
28/7/2021,15:00:00,2001.26
28/7/2021,15:15:00,2022.3
28/7/2021,15:30:00,2176.57
28/7/2021,15:45:00,2198.1
28/7/2021,16:00:00,2166.3
28/7/2021,16:15:00,2178.07
28/7/2021,16:30:00,2148.52
28/7/2021,16:45:00,2169.55
28/7/2021,17:00:00,2182.08
28/7/2021,17:15:00,2197.85
28/7/2021,17:30:00,2239.18
28/7/2021,17:45:00,2225.15
28/7/2021,18:00:00,2201.86
28/7/2021,18:15:00,2235.92
28/7/2021,18:30:00,2220.39
28/7/2021,18:45:00,2216.64
28/7/2021,19:00:00,2237.67
28/7/2021,19:15:00,2214.88
28/7/2021,19:30:00,2177.07
28/7/2021,19:45:00,2172.81
28/7/2021,20:00:00,2175.31
28/7/2021,20:15:00,2179.82
28/7/2021,20:30:00,2181.83
28/7/2021,20:45:00,2129.48
28/7/2021,21:00:00,2166.3
28/7/2021,21:15:00,2174.31
28/7/2021,21:30:00,2151.02
28/7/2021,21:45:00,2191.09
28/7/2021,22:00:00,2219.64
28/7/2021,22:15:00,2233.92
28/7/2021,22:30:00,2173.81
28/7/2021,22:45:00,2187.59
28/7/2021,23:00:00,2177.07
28/7/2021,23:15:00,2147.77
28/7/2021,23:30:00,2148.52
28/7/2021,23:45:00,2145.51
29/7/2021,0:00:00,2133.99
29/7/2021,0:15:00,2238.68
29/7/2021,0:30:00,2257.21
29/7/2021,0:45:00,2305.04
29/7/2021,1:00:00,2276.24
29/7/2021,1:15:00,2275.49
29/7/2021,1:30:00,2253.95
29/7/2021,1:45:00,2242.43
29/7/2021,2:00:00,2235.92
29/7/2021,2:15:00,2257.21
29/7/2021,2:30:00,2249.19
29/7/2021,2:45:00,2282.25
29/7/2021,3:00:00,2285.51
29/7/2021,3:15:00,2258.71
29/7/2021,3:30:00,2259.21
29/7/2021,3:45:00,2244.44
29/7/2021,4:00:00,2273.74
29/7/2021,4:15:00,2222.9
29/7/2021,4:30:00,2213.13
29/7/2021,4:45:00,2230.41
29/7/2021,5:00:00,2318.31
29/7/2021,5:15:00,2227.91
29/7/2021,5:30:00,2268.73
29/7/2021,5:45:00,2279
29/7/2021,6:00:00,2254.45
29/7/2021,6:15:00,2184.08
29/7/2021,6:30:00,2157.78
29/7/2021,6:45:00,2190.09
29/7/2021,7:00:00,2152.77
29/7/2021,7:15:00,2256.46
29/7/2021,7:30:00,2214.63
29/7/2021,7:45:00,2142.76
29/7/2021,8:00:00,2336.85
29/7/2021,8:15:00,2235.67
29/7/2021,8:30:00,2373.16
29/7/2021,8:45:00,2214.63
29/7/2021,9:00:00,2294.77
29/7/2021,9:15:00,2229.41
29/7/2021,9:30:00,2356.63
29/7/2021,9:45:00,2293.02
29/7/2021,10:00:00,2177.07
29/7/2021,10:15:00,2228.91
29/7/2021,10:30:00,2371.41
