Nombre Dispositivo:,,OM-CP-VOLT101A
Descripci—n del dispositivo:,,Registrador de Voltaje
Nœmero de Serie:,,Q98475
ID Dispositivo:,,Stn4
,,
,,Canal 1
Fecha ,Tiempo,Voltaje (ppm)
2/18/23,11:00:00 AM,1678
2/18/23,11:15:00 AM,1683
2/18/23,11:30:00 AM,1678
2/18/23,11:45:00 AM,1688
2/18/23,12:00:00 PM,1698
2/18/23,12:15:00 PM,1693
2/18/23,12:30:00 PM,1713
2/18/23,12:45:00 PM,1698
2/18/23,1:00:00 PM,1718
2/18/23,1:15:00 PM,1693
2/18/23,1:30:00 PM,1688
2/18/23,1:45:00 PM,1602
2/18/23,2:00:00 PM,1632
2/18/23,2:15:00 PM,1557
2/18/23,2:30:00 PM,1512
2/18/23,2:45:00 PM,1507
2/18/23,3:00:00 PM,1532
2/18/23,3:15:00 PM,1447
2/18/23,3:30:00 PM,1367
2/18/23,3:45:00 PM,1222
2/18/23,4:00:00 PM,1127
2/18/23,4:15:00 PM,1102
2/18/23,4:30:00 PM,1077
2/18/23,4:45:00 PM,1087
2/18/23,5:00:00 PM,1097
2/18/23,5:15:00 PM,1082
2/18/23,5:30:00 PM,1117
2/18/23,5:45:00 PM,1112
2/18/23,6:00:00 PM,1107
2/18/23,6:15:00 PM,1132
2/18/23,6:30:00 PM,1132
2/18/23,6:45:00 PM,1152
2/18/23,7:00:00 PM,1152
2/18/23,7:15:00 PM,1172
2/18/23,7:30:00 PM,1177
2/18/23,7:45:00 PM,1177
2/18/23,8:00:00 PM,1192
2/18/23,8:15:00 PM,1192
2/18/23,8:30:00 PM,1192
2/18/23,8:45:00 PM,1207
2/18/23,9:00:00 PM,1197
2/18/23,9:15:00 PM,1212
2/18/23,9:30:00 PM,1207
2/18/23,9:45:00 PM,1227
2/18/23,10:00:00 PM,1227
2/18/23,10:15:00 PM,1237
2/18/23,10:30:00 PM,1237
2/18/23,10:45:00 PM,1252
2/18/23,11:00:00 PM,1242
2/18/23,11:15:00 PM,1242
2/18/23,11:30:00 PM,1247
2/18/23,11:45:00 PM,1262
2/19/23,12:00:00 AM,1267
2/19/23,12:15:00 AM,1282
2/19/23,12:30:00 AM,1282
2/19/23,12:45:00 AM,1272
2/19/23,1:00:00 AM,1277
2/19/23,1:15:00 AM,1282
2/19/23,1:30:00 AM,1317
2/19/23,1:45:00 AM,1312
2/19/23,2:00:00 AM,1312
2/19/23,2:15:00 AM,1317
2/19/23,2:30:00 AM,1317
2/19/23,2:45:00 AM,1327
2/19/23,3:00:00 AM,1332
2/19/23,3:15:00 AM,1317
2/19/23,3:30:00 AM,1332
2/19/23,3:45:00 AM,1332
2/19/23,4:00:00 AM,1317
2/19/23,4:15:00 AM,1332
2/19/23,4:30:00 AM,1342
2/19/23,4:45:00 AM,1337
2/19/23,5:00:00 AM,1352
2/19/23,5:15:00 AM,1357
2/19/23,5:30:00 AM,1357
2/19/23,5:45:00 AM,1362
2/19/23,6:00:00 AM,1362
2/19/23,6:15:00 AM,1367
2/19/23,6:30:00 AM,1362
2/19/23,6:45:00 AM,1357
2/19/23,7:00:00 AM,1357
2/19/23,7:15:00 AM,1377
2/19/23,7:30:00 AM,1377
2/19/23,7:45:00 AM,1372
2/19/23,8:00:00 AM,1367
2/19/23,8:15:00 AM,1372
2/19/23,8:30:00 AM,1407
2/19/23,8:45:00 AM,1392
2/19/23,9:00:00 AM,1377
2/19/23,9:15:00 AM,1382
2/19/23,9:30:00 AM,1372
2/19/23,9:45:00 AM,1372
2/19/23,10:00:00 AM,1372
2/19/23,10:15:00 AM,1367
2/19/23,10:30:00 AM,1392
2/19/23,10:45:00 AM,1397
2/19/23,11:00:00 AM,1387
2/19/23,11:15:00 AM,1392
2/19/23,11:30:00 AM,1397
2/19/23,11:45:00 AM,1397
2/19/23,12:00:00 PM,1407
2/19/23,12:15:00 PM,1422
2/19/23,12:30:00 PM,1422
2/19/23,12:45:00 PM,1427
2/19/23,1:00:00 PM,1442
2/19/23,1:15:00 PM,1442
2/19/23,1:30:00 PM,1477
2/19/23,1:45:00 PM,1462
2/19/23,2:00:00 PM,1457
2/19/23,2:15:00 PM,1467
2/19/23,2:30:00 PM,1477
2/19/23,2:45:00 PM,1457
2/19/23,3:00:00 PM,1487
2/19/23,3:15:00 PM,1512
2/19/23,3:30:00 PM,1502
2/19/23,3:45:00 PM,1492
2/19/23,4:00:00 PM,1482
2/19/23,4:15:00 PM,1482
2/19/23,4:30:00 PM,1492
2/19/23,4:45:00 PM,1507
2/19/23,5:00:00 PM,1502
2/19/23,5:15:00 PM,1507
2/19/23,5:30:00 PM,1542
2/19/23,5:45:00 PM,1527
2/19/23,6:00:00 PM,1537
2/19/23,6:15:00 PM,1532
2/19/23,6:30:00 PM,1547
2/19/23,6:45:00 PM,1567
2/19/23,7:00:00 PM,1557
2/19/23,7:15:00 PM,1562
2/19/23,7:30:00 PM,1562
2/19/23,7:45:00 PM,1572
2/19/23,8:00:00 PM,1562
2/19/23,8:15:00 PM,1592
2/19/23,8:30:00 PM,1567
2/19/23,8:45:00 PM,1582
2/19/23,9:00:00 PM,1582
2/19/23,9:15:00 PM,1582
2/19/23,9:30:00 PM,1597
2/19/23,9:45:00 PM,1592
2/19/23,10:00:00 PM,1587
2/19/23,10:15:00 PM,1597
2/19/23,10:30:00 PM,1582
2/19/23,10:45:00 PM,1592
2/19/23,11:00:00 PM,1577
2/19/23,11:15:00 PM,1607
2/19/23,11:30:00 PM,1582
2/19/23,11:45:00 PM,1602
2/20/23,12:00:00 AM,1607
2/20/23,12:15:00 AM,1597
2/20/23,12:30:00 AM,1612
2/20/23,12:45:00 AM,1602
2/20/23,1:00:00 AM,1617
2/20/23,1:15:00 AM,1617
2/20/23,1:30:00 AM,1617
2/20/23,1:45:00 AM,1627
2/20/23,2:00:00 AM,1617
2/20/23,2:15:00 AM,1607
2/20/23,2:30:00 AM,1622
2/20/23,2:45:00 AM,1632
2/20/23,3:00:00 AM,1632
2/20/23,3:15:00 AM,1642
2/20/23,3:30:00 AM,1647
2/20/23,3:45:00 AM,1642
2/20/23,4:00:00 AM,1627
2/20/23,4:15:00 AM,1627
2/20/23,4:30:00 AM,1642
2/20/23,4:45:00 AM,1627
2/20/23,5:00:00 AM,1647
2/20/23,5:15:00 AM,1627
2/20/23,5:30:00 AM,1622
2/20/23,5:45:00 AM,1632
2/20/23,6:00:00 AM,1652
2/20/23,6:15:00 AM,1642
2/20/23,6:30:00 AM,1637
2/20/23,6:45:00 AM,1642
2/20/23,7:00:00 AM,1607
2/20/23,7:15:00 AM,1647
2/20/23,7:30:00 AM,1663
2/20/23,7:45:00 AM,1627
2/20/23,8:00:00 AM,1652
2/20/23,8:15:00 AM,1652
2/20/23,8:30:00 AM,1622
2/20/23,8:45:00 AM,1647
2/20/23,9:00:00 AM,1658
2/20/23,9:15:00 AM,1642
2/20/23,9:30:00 AM,1652
2/20/23,9:45:00 AM,1632
2/20/23,10:00:00 AM,1642
2/20/23,10:15:00 AM,1602
