Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,Q98475
ID Dispositivo:,,box3
,,
,,Canal 1
Fecha ,Tiempo,Voltaje (ppm)
27/7/2021,11:15:00,681
27/7/2021,11:30:00,676
27/7/2021,11:45:00,676
27/7/2021,12:00:00,686
27/7/2021,12:15:00,696
27/7/2021,12:30:00,696
27/7/2021,12:45:00,686
27/7/2021,13:00:00,676
27/7/2021,13:15:00,676
27/7/2021,13:30:00,686
27/7/2021,13:45:00,691
27/7/2021,14:00:00,686
27/7/2021,14:15:00,691
27/7/2021,14:30:00,696
27/7/2021,14:45:00,696
27/7/2021,15:00:00,681
27/7/2021,15:15:00,701
27/7/2021,15:30:00,696
27/7/2021,15:45:00,691
27/7/2021,16:00:00,696
27/7/2021,16:15:00,706
27/7/2021,16:30:00,711
27/7/2021,16:45:00,706
27/7/2021,17:00:00,711
27/7/2021,17:15:00,721
27/7/2021,17:30:00,726
27/7/2021,17:45:00,716
27/7/2021,18:00:00,716
27/7/2021,18:15:00,731
27/7/2021,18:30:00,721
27/7/2021,18:45:00,726
27/7/2021,19:00:00,731
27/7/2021,19:15:00,736
27/7/2021,19:30:00,731
27/7/2021,19:45:00,716
27/7/2021,20:00:00,731
27/7/2021,20:15:00,726
27/7/2021,20:30:00,736
27/7/2021,20:45:00,726
27/7/2021,21:00:00,751
27/7/2021,21:15:00,736
27/7/2021,21:30:00,741
27/7/2021,21:45:00,731
27/7/2021,22:00:00,736
27/7/2021,22:15:00,736
27/7/2021,22:30:00,741
27/7/2021,22:45:00,746
27/7/2021,23:00:00,746
27/7/2021,23:15:00,736
27/7/2021,23:30:00,741
27/7/2021,23:45:00,741
28/7/2021,0:00:00,741
28/7/2021,0:15:00,736
28/7/2021,0:30:00,761
28/7/2021,0:45:00,746
28/7/2021,1:00:00,736
28/7/2021,1:15:00,756
28/7/2021,1:30:00,751
28/7/2021,1:45:00,756
28/7/2021,2:00:00,741
28/7/2021,2:15:00,766
28/7/2021,2:30:00,751
28/7/2021,2:45:00,756
28/7/2021,3:00:00,761
28/7/2021,3:15:00,761
28/7/2021,3:30:00,746
28/7/2021,3:45:00,756
28/7/2021,4:00:00,756
28/7/2021,4:15:00,771
28/7/2021,4:30:00,751
28/7/2021,4:45:00,766
28/7/2021,5:00:00,761
28/7/2021,5:15:00,766
28/7/2021,5:30:00,766
28/7/2021,5:45:00,761
28/7/2021,6:00:00,751
28/7/2021,6:15:00,766
28/7/2021,6:30:00,761
28/7/2021,6:45:00,766
28/7/2021,7:00:00,761
28/7/2021,7:15:00,756
28/7/2021,7:30:00,756
28/7/2021,7:45:00,766
28/7/2021,8:00:00,756
28/7/2021,8:15:00,766
28/7/2021,8:30:00,756
28/7/2021,8:45:00,761
28/7/2021,9:00:00,756
28/7/2021,9:15:00,766
28/7/2021,9:30:00,761
28/7/2021,9:45:00,771
28/7/2021,10:00:00,791
28/7/2021,10:15:00,776
28/7/2021,10:30:00,776
28/7/2021,10:45:00,791
28/7/2021,11:00:00,781
28/7/2021,11:15:00,771
28/7/2021,11:30:00,781
28/7/2021,11:45:00,686
28/7/2021,12:00:00,741
28/7/2021,12:15:00,801
28/7/2021,12:30:00,20
28/7/2021,12:45:00,20
28/7/2021,13:00:00,325
28/7/2021,13:15:00,786
28/7/2021,13:30:00,796
28/7/2021,13:45:00,771
28/7/2021,14:00:00,796
28/7/2021,14:15:00,806
28/7/2021,14:30:00,806
28/7/2021,14:45:00,796
28/7/2021,15:00:00,791
28/7/2021,15:15:00,801
28/7/2021,15:30:00,796
28/7/2021,15:45:00,801
28/7/2021,16:00:00,811
28/7/2021,16:15:00,806
28/7/2021,16:30:00,796
28/7/2021,16:45:00,801
28/7/2021,17:00:00,801
28/7/2021,17:15:00,796
28/7/2021,17:30:00,801
28/7/2021,17:45:00,816
28/7/2021,18:00:00,811
28/7/2021,18:15:00,811
28/7/2021,18:30:00,806
28/7/2021,18:45:00,816
28/7/2021,19:00:00,816
28/7/2021,19:15:00,831
28/7/2021,19:30:00,836
28/7/2021,19:45:00,821
28/7/2021,20:00:00,831
28/7/2021,20:15:00,811
28/7/2021,20:30:00,821
28/7/2021,20:45:00,821
28/7/2021,21:00:00,821
28/7/2021,21:15:00,816
28/7/2021,21:30:00,826
28/7/2021,21:45:00,831
28/7/2021,22:00:00,826
28/7/2021,22:15:00,831
28/7/2021,22:30:00,836
28/7/2021,22:45:00,831
28/7/2021,23:00:00,821
28/7/2021,23:15:00,826
28/7/2021,23:30:00,826
28/7/2021,23:45:00,836
29/7/2021,0:00:00,826
29/7/2021,0:15:00,811
29/7/2021,0:30:00,836
29/7/2021,0:45:00,826
29/7/2021,1:00:00,826
29/7/2021,1:15:00,826
29/7/2021,1:30:00,826
29/7/2021,1:45:00,836
29/7/2021,2:00:00,821
29/7/2021,2:15:00,821
29/7/2021,2:30:00,826
29/7/2021,2:45:00,826
29/7/2021,3:00:00,846
29/7/2021,3:15:00,816
29/7/2021,3:30:00,826
29/7/2021,3:45:00,826
29/7/2021,4:00:00,841
29/7/2021,4:15:00,841
29/7/2021,4:30:00,846
29/7/2021,4:45:00,846
29/7/2021,5:00:00,826
29/7/2021,5:15:00,836
29/7/2021,5:30:00,846
29/7/2021,5:45:00,836
29/7/2021,6:00:00,841
29/7/2021,6:15:00,846
29/7/2021,6:30:00,841
29/7/2021,6:45:00,841
29/7/2021,7:00:00,841
29/7/2021,7:15:00,846
29/7/2021,7:30:00,846
29/7/2021,7:45:00,836
29/7/2021,8:00:00,846
29/7/2021,8:15:00,856
29/7/2021,8:30:00,851
29/7/2021,8:45:00,856
29/7/2021,9:00:00,861
29/7/2021,9:15:00,871
29/7/2021,9:30:00,841
29/7/2021,9:45:00,866
29/7/2021,10:00:00,856
29/7/2021,10:15:00,861
29/7/2021,10:30:00,861
29/7/2021,10:45:00,861
29/7/2021,11:00:00,871
29/7/2021,11:15:00,856
29/7/2021,11:30:00,856
29/7/2021,11:45:00,856
29/7/2021,12:00:00,841
29/7/2021,12:15:00,861
29/7/2021,12:30:00,866
29/7/2021,12:45:00,871
29/7/2021,13:00:00,846
29/7/2021,13:15:00,861
29/7/2021,13:30:00,871
29/7/2021,13:45:00,876
29/7/2021,14:00:00,876
29/7/2021,14:15:00,876
29/7/2021,14:30:00,886
29/7/2021,14:45:00,886
29/7/2021,15:00:00,886
29/7/2021,15:15:00,876
29/7/2021,15:30:00,886
29/7/2021,15:45:00,881
29/7/2021,16:00:00,866
29/7/2021,16:15:00,891
29/7/2021,16:30:00,901
29/7/2021,16:45:00,901
29/7/2021,17:00:00,901
29/7/2021,17:15:00,891
29/7/2021,17:30:00,896
29/7/2021,17:45:00,896
29/7/2021,18:00:00,891
29/7/2021,18:15:00,911
29/7/2021,18:30:00,921
29/7/2021,18:45:00,911
29/7/2021,19:00:00,921
29/7/2021,19:15:00,921
29/7/2021,19:30:00,911
29/7/2021,19:45:00,921
29/7/2021,20:00:00,921
29/7/2021,20:15:00,931
29/7/2021,20:30:00,911
29/7/2021,20:45:00,901
29/7/2021,21:00:00,921
29/7/2021,21:15:00,936
29/7/2021,21:30:00,931
29/7/2021,21:45:00,926
29/7/2021,22:00:00,926
29/7/2021,22:15:00,911
29/7/2021,22:30:00,916
29/7/2021,22:45:00,911
29/7/2021,23:00:00,926
29/7/2021,23:15:00,911
29/7/2021,23:30:00,926
29/7/2021,23:45:00,921
30/7/2021,0:00:00,916
30/7/2021,0:15:00,916
30/7/2021,0:30:00,916
30/7/2021,0:45:00,921
30/7/2021,1:00:00,921
30/7/2021,1:15:00,921
30/7/2021,1:30:00,916
30/7/2021,1:45:00,921
30/7/2021,2:00:00,926
30/7/2021,2:15:00,926
30/7/2021,2:30:00,916
30/7/2021,2:45:00,921
30/7/2021,3:00:00,916
30/7/2021,3:15:00,921
30/7/2021,3:30:00,921
30/7/2021,3:45:00,931
30/7/2021,4:00:00,926
30/7/2021,4:15:00,911
30/7/2021,4:30:00,936
30/7/2021,4:45:00,936
30/7/2021,5:00:00,921
30/7/2021,5:15:00,936
30/7/2021,5:30:00,941
30/7/2021,5:45:00,931
30/7/2021,6:00:00,936
30/7/2021,6:15:00,931
30/7/2021,6:30:00,936
30/7/2021,6:45:00,926
30/7/2021,7:00:00,941
30/7/2021,7:15:00,936
30/7/2021,7:30:00,931
30/7/2021,7:45:00,926
30/7/2021,8:00:00,921
30/7/2021,8:15:00,926
30/7/2021,8:30:00,946
30/7/2021,8:45:00,946
30/7/2021,9:00:00,941
30/7/2021,9:15:00,911
30/7/2021,9:30:00,921
30/7/2021,9:45:00,931
30/7/2021,10:00:00,931
30/7/2021,10:15:00,926
30/7/2021,10:30:00,926
30/7/2021,10:45:00,946
30/7/2021,11:00:00,931
30/7/2021,11:15:00,926
30/7/2021,11:30:00,926
30/7/2021,11:45:00,926
30/7/2021,12:00:00,921
30/7/2021,12:15:00,921
30/7/2021,12:30:00,931
30/7/2021,12:45:00,921
30/7/2021,13:00:00,931
30/7/2021,13:15:00,931
30/7/2021,13:30:00,936
30/7/2021,13:45:00,931
30/7/2021,14:00:00,931
30/7/2021,14:15:00,946
30/7/2021,14:30:00,951
30/7/2021,14:45:00,941
30/7/2021,15:00:00,941
30/7/2021,15:15:00,951
30/7/2021,15:30:00,951
30/7/2021,15:45:00,936
30/7/2021,16:00:00,956
30/7/2021,16:15:00,951
30/7/2021,16:30:00,946
30/7/2021,16:45:00,931
30/7/2021,17:00:00,951
30/7/2021,17:15:00,946
30/7/2021,17:30:00,951
30/7/2021,17:45:00,956
30/7/2021,18:00:00,951
30/7/2021,18:15:00,951
30/7/2021,18:30:00,966
30/7/2021,18:45:00,956
30/7/2021,19:00:00,966
30/7/2021,19:15:00,971
30/7/2021,19:30:00,956
30/7/2021,19:45:00,976
30/7/2021,20:00:00,971
30/7/2021,20:15:00,971
30/7/2021,20:30:00,976
30/7/2021,20:45:00,971
30/7/2021,21:00:00,961
30/7/2021,21:15:00,971
30/7/2021,21:30:00,956
30/7/2021,21:45:00,981
30/7/2021,22:00:00,966
30/7/2021,22:15:00,966
30/7/2021,22:30:00,956
30/7/2021,22:45:00,956
30/7/2021,23:00:00,966
30/7/2021,23:15:00,971
30/7/2021,23:30:00,961
30/7/2021,23:45:00,981
31/7/2021,0:00:00,966
31/7/2021,0:15:00,966
31/7/2021,0:30:00,966
31/7/2021,0:45:00,976
31/7/2021,1:00:00,961
31/7/2021,1:15:00,981
31/7/2021,1:30:00,981
31/7/2021,1:45:00,981
31/7/2021,2:00:00,976
31/7/2021,2:15:00,986
31/7/2021,2:30:00,986
31/7/2021,2:45:00,971
31/7/2021,3:00:00,971
31/7/2021,3:15:00,971
31/7/2021,3:30:00,961
31/7/2021,3:45:00,971
31/7/2021,4:00:00,976
31/7/2021,4:15:00,971
31/7/2021,4:30:00,966
31/7/2021,4:45:00,976
31/7/2021,5:00:00,986
31/7/2021,5:15:00,971
31/7/2021,5:30:00,976
31/7/2021,5:45:00,997
31/7/2021,6:00:00,981
31/7/2021,6:15:00,981
31/7/2021,6:30:00,981
31/7/2021,6:45:00,981
31/7/2021,7:00:00,981
31/7/2021,7:15:00,997
31/7/2021,7:30:00,976
31/7/2021,7:45:00,976
31/7/2021,8:00:00,1007
31/7/2021,8:15:00,1007
31/7/2021,8:30:00,997
31/7/2021,8:45:00,991
31/7/2021,9:00:00,997
31/7/2021,9:15:00,981
31/7/2021,9:30:00,1002
31/7/2021,9:45:00,1007
31/7/2021,10:00:00,1002
31/7/2021,10:15:00,1017
31/7/2021,10:30:00,1012
31/7/2021,10:45:00,1002
31/7/2021,11:00:00,1022
31/7/2021,11:15:00,1017
31/7/2021,11:30:00,997
31/7/2021,11:45:00,1007
31/7/2021,12:00:00,1007
31/7/2021,12:15:00,1007
31/7/2021,12:30:00,1022
31/7/2021,12:45:00,1012
31/7/2021,13:00:00,991
31/7/2021,13:15:00,1002
31/7/2021,13:30:00,1012
31/7/2021,13:45:00,1012
31/7/2021,14:00:00,1002
31/7/2021,14:15:00,986
31/7/2021,14:30:00,997
31/7/2021,14:45:00,991
31/7/2021,15:00:00,1007
31/7/2021,15:15:00,991
31/7/2021,15:30:00,1002
31/7/2021,15:45:00,1002
31/7/2021,16:00:00,1017
31/7/2021,16:15:00,1017
31/7/2021,16:30:00,1022
31/7/2021,16:45:00,1007
31/7/2021,17:00:00,1002
31/7/2021,17:15:00,1012
31/7/2021,17:30:00,1007
31/7/2021,17:45:00,1017
31/7/2021,18:00:00,1017
31/7/2021,18:15:00,1022
31/7/2021,18:30:00,1017
31/7/2021,18:45:00,1002
31/7/2021,19:00:00,1027
31/7/2021,19:15:00,1032
31/7/2021,19:30:00,1057
31/7/2021,19:45:00,1027
31/7/2021,20:00:00,1007
31/7/2021,20:15:00,1027
31/7/2021,20:30:00,1027
31/7/2021,20:45:00,1017
31/7/2021,21:00:00,1032
31/7/2021,21:15:00,1032
31/7/2021,21:30:00,1037
31/7/2021,21:45:00,1022
31/7/2021,22:00:00,1022
31/7/2021,22:15:00,1032
31/7/2021,22:30:00,1022
31/7/2021,22:45:00,1047
31/7/2021,23:00:00,1037
31/7/2021,23:15:00,1032
31/7/2021,23:30:00,1037
31/7/2021,23:45:00,1022
1/8/2021,0:00:00,1042
1/8/2021,0:15:00,1042
1/8/2021,0:30:00,1037
1/8/2021,0:45:00,1037
1/8/2021,1:00:00,1042
1/8/2021,1:15:00,1047
1/8/2021,1:30:00,1027
1/8/2021,1:45:00,1042
1/8/2021,2:00:00,1032
1/8/2021,2:15:00,1022
1/8/2021,2:30:00,1042
1/8/2021,2:45:00,1057
1/8/2021,3:00:00,1042
1/8/2021,3:15:00,1057
1/8/2021,3:30:00,1042
1/8/2021,3:45:00,1057
1/8/2021,4:00:00,1047
1/8/2021,4:15:00,1042
1/8/2021,4:30:00,1042
1/8/2021,4:45:00,1037
1/8/2021,5:00:00,1042
1/8/2021,5:15:00,1042
1/8/2021,5:30:00,1047
1/8/2021,5:45:00,1047
1/8/2021,6:00:00,1047
1/8/2021,6:15:00,1052
1/8/2021,6:30:00,1042
1/8/2021,6:45:00,1052
1/8/2021,7:00:00,1032
1/8/2021,7:15:00,1052
1/8/2021,7:30:00,1057
1/8/2021,7:45:00,1047
1/8/2021,8:00:00,1042
1/8/2021,8:15:00,1037
1/8/2021,8:30:00,1047
1/8/2021,8:45:00,1052
1/8/2021,9:00:00,1052
1/8/2021,9:15:00,1047
1/8/2021,9:30:00,1037
1/8/2021,9:45:00,1052
1/8/2021,10:00:00,1047
1/8/2021,10:15:00,1037
1/8/2021,10:30:00,1047
1/8/2021,10:45:00,1042
1/8/2021,11:00:00,1052
1/8/2021,11:15:00,1052
1/8/2021,11:30:00,1062
1/8/2021,11:45:00,1052
1/8/2021,12:00:00,1052
1/8/2021,12:15:00,1032
1/8/2021,12:30:00,1052
1/8/2021,12:45:00,1042
1/8/2021,13:00:00,1052
1/8/2021,13:15:00,1037
1/8/2021,13:30:00,1037
1/8/2021,13:45:00,1047
1/8/2021,14:00:00,1052
1/8/2021,14:15:00,1047
1/8/2021,14:30:00,1027
1/8/2021,14:45:00,1057
1/8/2021,15:00:00,1042
1/8/2021,15:15:00,1052
1/8/2021,15:30:00,1022
1/8/2021,15:45:00,1032
1/8/2021,16:00:00,1042
1/8/2021,16:15:00,1032
1/8/2021,16:30:00,1022
1/8/2021,16:45:00,1047
1/8/2021,17:00:00,1042
1/8/2021,17:15:00,1032
1/8/2021,17:30:00,1037
1/8/2021,17:45:00,1047
1/8/2021,18:00:00,1037
1/8/2021,18:15:00,1037
1/8/2021,18:30:00,1057
1/8/2021,18:45:00,1052
1/8/2021,19:00:00,1037
1/8/2021,19:15:00,1047
1/8/2021,19:30:00,1047
1/8/2021,19:45:00,1032
1/8/2021,20:00:00,1037
1/8/2021,20:15:00,1032
1/8/2021,20:30:00,1027
