Nombre Dispositivo:,,OM-CP-VOLT101A
Descripci—n del dispositivo:,,Registrador de Voltaje
Nœmero de Serie:,,Q98475
ID Dispositivo:,,box3
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
3/16/2022,11:45:00,1227
3/16/2022,12:00:00,1202
3/16/2022,12:15:00,1217
3/16/2022,12:30:00,1212
3/16/2022,12:45:00,1207
3/16/2022,13:00:00,1237
3/16/2022,13:15:00,1232
3/16/2022,13:30:00,1227
3/16/2022,13:45:00,1212
3/16/2022,14:00:00,1217
3/16/2022,14:15:00,1227
3/16/2022,14:30:00,1237
3/16/2022,14:45:00,1227
3/16/2022,15:00:00,1227
3/16/2022,15:15:00,1222
3/16/2022,15:30:00,1222
3/16/2022,15:45:00,1237
3/16/2022,16:00:00,1232
3/16/2022,16:15:00,1237
3/16/2022,16:30:00,1242
3/16/2022,16:45:00,1252
3/16/2022,17:00:00,1262
3/16/2022,17:15:00,1262
3/16/2022,17:30:00,1242
3/16/2022,17:45:00,1247
3/16/2022,18:00:00,1252
3/16/2022,18:15:00,1237
3/16/2022,18:30:00,1247
3/16/2022,18:45:00,1252
3/16/2022,19:00:00,1257
3/16/2022,19:15:00,1247
3/16/2022,19:30:00,1242
3/16/2022,19:45:00,1242
3/16/2022,20:00:00,1252
3/16/2022,20:15:00,1252
3/16/2022,20:30:00,1242
3/16/2022,20:45:00,1262
3/16/2022,21:00:00,1272
3/16/2022,21:15:00,1247
3/16/2022,21:30:00,1257
3/16/2022,21:45:00,1277
3/16/2022,22:00:00,1277
3/16/2022,22:15:00,1282
3/16/2022,22:30:00,1272
3/16/2022,22:45:00,1267
3/16/2022,23:00:00,1272
3/16/2022,23:15:00,1277
3/16/2022,23:30:00,1272
3/16/2022,23:45:00,1267
3/17/2022,0:00:00,1277
3/17/2022,0:15:00,1282
3/17/2022,0:30:00,1287
3/17/2022,0:45:00,1272
3/17/2022,1:00:00,1272
3/17/2022,1:15:00,1292
3/17/2022,1:30:00,1272
3/17/2022,1:45:00,1287
3/17/2022,2:00:00,1292
3/17/2022,2:15:00,1282
3/17/2022,2:30:00,1287
3/17/2022,2:45:00,1287
3/17/2022,3:00:00,1277
3/17/2022,3:15:00,1287
3/17/2022,3:30:00,1287
3/17/2022,3:45:00,1277
3/17/2022,4:00:00,1282
3/17/2022,4:15:00,1297
3/17/2022,4:30:00,1252
3/17/2022,4:45:00,1282
3/17/2022,5:00:00,1287
3/17/2022,5:15:00,1282
3/17/2022,5:30:00,1302
3/17/2022,5:45:00,1307
3/17/2022,6:00:00,1292
3/17/2022,6:15:00,1307
3/17/2022,6:30:00,1312
3/17/2022,6:45:00,1297
3/17/2022,7:00:00,1302
3/17/2022,7:15:00,1307
3/17/2022,7:30:00,1287
3/17/2022,7:45:00,1302
3/17/2022,8:00:00,1307
3/17/2022,8:15:00,1307
3/17/2022,8:30:00,1297
3/17/2022,8:45:00,1302
3/17/2022,9:00:00,1297
3/17/2022,9:15:00,1302
3/17/2022,9:30:00,1302
3/17/2022,9:45:00,1302
3/17/2022,10:00:00,1312
3/17/2022,10:15:00,1312
3/17/2022,10:30:00,1317
3/17/2022,10:45:00,1312
3/17/2022,11:00:00,1322
3/17/2022,11:15:00,1322
3/17/2022,11:30:00,1312
3/17/2022,11:45:00,1312
3/17/2022,12:00:00,1327
3/17/2022,12:15:00,1312
3/17/2022,12:30:00,1312
3/17/2022,12:45:00,1322
3/17/2022,13:00:00,1322
3/17/2022,13:15:00,1317
3/17/2022,13:30:00,1322
3/17/2022,13:45:00,1322
3/17/2022,14:00:00,1312
3/17/2022,14:15:00,1292
3/17/2022,14:30:00,1277
3/17/2022,14:45:00,1302
3/17/2022,15:00:00,1302
3/17/2022,15:15:00,1297
3/17/2022,15:30:00,1302
3/17/2022,15:45:00,1297
3/17/2022,16:00:00,1302
3/17/2022,16:15:00,1297
3/17/2022,16:30:00,1292
3/17/2022,16:45:00,1292
3/17/2022,17:00:00,1297
3/17/2022,17:15:00,1287
3/17/2022,17:30:00,1292
3/17/2022,17:45:00,1312
3/17/2022,18:00:00,1322
3/17/2022,18:15:00,1322
3/17/2022,18:30:00,1327
3/17/2022,18:45:00,1317
3/17/2022,19:00:00,1312
3/17/2022,19:15:00,1317
3/17/2022,19:30:00,1312
3/17/2022,19:45:00,1322
3/17/2022,20:00:00,1327
3/17/2022,20:15:00,1317
3/17/2022,20:30:00,1327
3/17/2022,20:45:00,1302
3/17/2022,21:00:00,1322
3/17/2022,21:15:00,1292
3/17/2022,21:30:00,1297
3/17/2022,21:45:00,1312
3/17/2022,22:00:00,1317
3/17/2022,22:15:00,1317
3/17/2022,22:30:00,1302
3/17/2022,22:45:00,1307
3/17/2022,23:00:00,1302
3/17/2022,23:15:00,1297
3/17/2022,23:30:00,1322
3/17/2022,23:45:00,1312
3/18/2022,0:00:00,1327
3/18/2022,0:15:00,1317
3/18/2022,0:30:00,1322
3/18/2022,0:45:00,1312
3/18/2022,1:00:00,1322
3/18/2022,1:15:00,1317
3/18/2022,1:30:00,1307
3/18/2022,1:45:00,1312
3/18/2022,2:00:00,1332
3/18/2022,2:15:00,1327
3/18/2022,2:30:00,1327
3/18/2022,2:45:00,1327
3/18/2022,3:00:00,1347
3/18/2022,3:15:00,1337
3/18/2022,3:30:00,1332
3/18/2022,3:45:00,1342
3/18/2022,4:00:00,1332
3/18/2022,4:15:00,1337
3/18/2022,4:30:00,1342
3/18/2022,4:45:00,1347
3/18/2022,5:00:00,1342
3/18/2022,5:15:00,1337
3/18/2022,5:30:00,1347
3/18/2022,5:45:00,1337
3/18/2022,6:00:00,1327
3/18/2022,6:15:00,1362
3/18/2022,6:30:00,1372
3/18/2022,6:45:00,1392
3/18/2022,7:00:00,1392
3/18/2022,7:15:00,1377
3/18/2022,7:30:00,1392
3/18/2022,7:45:00,1397
3/18/2022,8:00:00,1412
3/18/2022,8:15:00,1397
3/18/2022,8:30:00,1392
3/18/2022,8:45:00,1397
3/18/2022,9:00:00,1372
3/18/2022,9:15:00,1417
3/18/2022,9:30:00,1392
3/18/2022,9:45:00,1402
3/18/2022,10:00:00,1392
3/18/2022,10:15:00,1402
3/18/2022,10:30:00,1402
3/18/2022,10:45:00,1402
3/18/2022,11:00:00,1422
3/18/2022,11:15:00,1437
3/18/2022,11:30:00,1412
3/18/2022,11:45:00,1407
3/18/2022,12:00:00,1407
3/18/2022,12:15:00,1412
3/18/2022,12:30:00,1407
3/18/2022,12:45:00,1417
3/18/2022,13:00:00,1407
3/18/2022,13:15:00,1402
3/18/2022,13:30:00,1402
3/18/2022,13:45:00,1397
3/18/2022,14:00:00,1417
3/18/2022,14:15:00,1427
3/18/2022,14:30:00,1407
3/18/2022,14:45:00,1412
3/18/2022,15:00:00,1427
3/18/2022,15:15:00,1407
3/18/2022,15:30:00,1417
3/18/2022,15:45:00,1412
3/18/2022,16:00:00,1412
3/18/2022,16:15:00,1412
3/18/2022,16:30:00,1422
3/18/2022,16:45:00,1412
3/18/2022,17:00:00,1417
