Nombre Dispositivo:,,OM-CP-VOLT101A
Descripción del dispositivo:,,Registrador de Voltaje
Número de Serie:,,Q98069
ID Dispositivo:,,Stn01
,,
,,Canal 1
Date,Tiempo,Voltaje (ppm)
10/12/2022,3:00:45 PM,0
10/12/2022,3:15:45 PM,11755
10/12/2022,3:30:45 PM,11790
10/12/2022,3:45:45 PM,11780
10/12/2022,4:00:45 PM,11760
10/12/2022,4:15:45 PM,11805
10/12/2022,4:30:45 PM,11770
10/12/2022,4:45:45 PM,11760
10/12/2022,5:00:45 PM,11885
10/12/2022,5:15:45 PM,11875
10/12/2022,5:30:45 PM,11850
10/12/2022,5:45:45 PM,11870
10/12/2022,6:00:45 PM,11865
10/12/2022,6:15:45 PM,11910
10/12/2022,6:30:45 PM,11970
10/12/2022,6:45:45 PM,11905
10/12/2022,7:00:45 PM,11920
10/12/2022,7:15:45 PM,11900
10/12/2022,7:30:45 PM,11940
10/12/2022,7:45:45 PM,11940
10/12/2022,8:00:45 PM,11985
10/12/2022,8:15:45 PM,12005
10/12/2022,8:30:45 PM,11960
10/12/2022,8:45:45 PM,11895
10/12/2022,9:00:45 PM,11935
10/12/2022,9:15:45 PM,11910
10/12/2022,9:30:45 PM,11885
10/12/2022,9:45:45 PM,11950
10/12/2022,10:00:45 PM,11940
10/12/2022,10:15:45 PM,11970
10/12/2022,10:30:45 PM,11950
10/12/2022,10:45:45 PM,11965
10/12/2022,11:00:45 PM,11975
10/12/2022,11:15:45 PM,12000
10/12/2022,11:30:45 PM,11965
10/12/2022,11:45:45 PM,11985
10/13/2022,12:00:45 AM,11900
10/13/2022,12:15:45 AM,11915
10/13/2022,12:30:45 AM,11855
10/13/2022,12:45:45 AM,11900
10/13/2022,1:00:45 AM,11830
10/13/2022,1:15:45 AM,11850
10/13/2022,1:30:45 AM,11860
10/13/2022,1:45:45 AM,11835
10/13/2022,2:00:45 AM,11875
10/13/2022,2:15:45 AM,11870
10/13/2022,2:30:45 AM,11870
10/13/2022,2:45:45 AM,11870
10/13/2022,3:00:45 AM,11865
10/13/2022,3:15:45 AM,11860
10/13/2022,3:30:45 AM,11900
10/13/2022,3:45:45 AM,11925
10/13/2022,4:00:45 AM,11905
10/13/2022,4:15:45 AM,11915
10/13/2022,4:30:45 AM,11925
10/13/2022,4:45:45 AM,11915
10/13/2022,5:00:45 AM,11865
10/13/2022,5:15:45 AM,11920
10/13/2022,5:30:45 AM,11855
10/13/2022,5:45:45 AM,11860
10/13/2022,6:00:45 AM,11895
10/13/2022,6:15:45 AM,11920
10/13/2022,6:30:45 AM,11920
10/13/2022,6:45:45 AM,11875
10/13/2022,7:00:45 AM,11975
10/13/2022,7:15:45 AM,11900
10/13/2022,7:30:45 AM,11900
10/13/2022,7:45:45 AM,12020
10/13/2022,8:00:45 AM,12126
10/13/2022,8:15:45 AM,12101
10/13/2022,8:30:45 AM,12055
10/13/2022,8:45:45 AM,12055
10/13/2022,9:00:45 AM,12241
10/13/2022,9:15:45 AM,12231
10/13/2022,9:30:45 AM,12241
10/13/2022,9:45:45 AM,12331
10/13/2022,10:00:45 AM,12181
10/13/2022,10:15:45 AM,12286
10/13/2022,10:30:45 AM,12376
10/13/2022,10:45:45 AM,12416
10/13/2022,11:00:45 AM,12351
10/13/2022,11:15:45 AM,12492
10/13/2022,11:30:45 AM,12492
10/13/2022,11:45:45 AM,12492
10/13/2022,12:00:45 PM,12497
10/13/2022,12:15:45 PM,12492
10/13/2022,12:30:45 PM,12421
10/13/2022,12:45:45 PM,12492
10/13/2022,1:00:45 PM,12492
10/13/2022,1:15:45 PM,12492
10/13/2022,1:30:45 PM,12436
10/13/2022,1:45:45 PM,12436
10/13/2022,2:00:45 PM,12476
10/13/2022,2:15:45 PM,12492
10/13/2022,2:30:45 PM,12492
10/13/2022,2:45:45 PM,12492
10/13/2022,3:00:45 PM,12492
10/13/2022,3:15:45 PM,12492
10/13/2022,3:30:45 PM,12487
10/13/2022,3:45:45 PM,12492
10/13/2022,4:00:45 PM,12487
10/13/2022,4:15:45 PM,12487
10/13/2022,4:30:45 PM,12487
10/13/2022,4:45:45 PM,12487
10/13/2022,5:00:45 PM,12487
10/13/2022,5:15:45 PM,12487
10/13/2022,5:30:45 PM,12487
10/13/2022,5:45:45 PM,12487
10/13/2022,6:00:45 PM,12487
10/13/2022,6:15:45 PM,12487
10/13/2022,6:30:45 PM,12487
10/13/2022,6:45:45 PM,12487
10/13/2022,7:00:45 PM,12487
10/13/2022,7:15:45 PM,12487
10/13/2022,7:30:45 PM,12487
10/13/2022,7:45:45 PM,12487
10/13/2022,8:00:45 PM,12487
10/13/2022,8:15:45 PM,12487
10/13/2022,8:30:45 PM,12487
10/13/2022,8:45:45 PM,12487
10/13/2022,9:00:45 PM,12487
10/13/2022,9:15:45 PM,12487
10/13/2022,9:30:45 PM,12487
10/13/2022,9:45:45 PM,12487
10/13/2022,10:00:45 PM,12487
10/13/2022,10:15:45 PM,12487
10/13/2022,10:30:45 PM,12487
10/13/2022,10:45:45 PM,12487
10/13/2022,11:00:45 PM,12487
10/13/2022,11:15:45 PM,12487
10/13/2022,11:30:45 PM,12487
10/13/2022,11:45:45 PM,12487
10/14/2022,12:00:45 AM,12487
10/14/2022,12:15:45 AM,12487
10/14/2022,12:30:45 AM,12487
10/14/2022,12:45:45 AM,12487
10/14/2022,1:00:45 AM,12487
10/14/2022,1:15:45 AM,12487
10/14/2022,1:30:45 AM,12487
10/14/2022,1:45:45 AM,12487
10/14/2022,2:00:45 AM,12487
10/14/2022,2:15:45 AM,12487
10/14/2022,2:30:45 AM,12487
10/14/2022,2:45:45 AM,12487
10/14/2022,3:00:45 AM,12487
10/14/2022,3:15:45 AM,12487
10/14/2022,3:30:45 AM,12487
10/14/2022,3:45:45 AM,12487
10/14/2022,4:00:45 AM,12487
10/14/2022,4:15:45 AM,12487
10/14/2022,4:30:45 AM,12487
10/14/2022,4:45:45 AM,12487
10/14/2022,5:00:45 AM,12487
10/14/2022,5:15:45 AM,12487
10/14/2022,5:30:45 AM,12487
10/14/2022,5:45:45 AM,12487
10/14/2022,6:00:45 AM,12487
10/14/2022,6:15:45 AM,12487
10/14/2022,6:30:45 AM,12487
10/14/2022,6:45:45 AM,12487
10/14/2022,7:00:45 AM,12487
10/14/2022,7:15:45 AM,12487
10/14/2022,7:30:45 AM,12487
10/14/2022,7:45:45 AM,12487
10/14/2022,8:00:45 AM,12492
10/14/2022,8:15:45 AM,12492
10/14/2022,8:30:45 AM,12492
10/14/2022,8:45:45 AM,12492
10/14/2022,9:00:45 AM,12492
10/14/2022,9:15:45 AM,12492
10/14/2022,9:30:45 AM,12492
10/14/2022,9:45:45 AM,12492
10/14/2022,10:00:45 AM,12492
10/14/2022,10:15:45 AM,12492
10/14/2022,10:30:45 AM,12492
10/14/2022,10:45:45 AM,12492
10/14/2022,11:00:45 AM,12492
10/14/2022,11:15:45 AM,12492
10/14/2022,11:30:45 AM,12492
10/14/2022,11:45:45 AM,12492
10/14/2022,12:00:45 PM,12492
10/14/2022,12:15:45 PM,12492
10/14/2022,12:30:45 PM,12492
10/14/2022,12:45:45 PM,12492
10/14/2022,1:00:45 PM,12492
10/14/2022,1:15:45 PM,12492
10/14/2022,1:30:45 PM,12492
10/14/2022,1:45:45 PM,12492
10/14/2022,2:00:45 PM,12492
10/14/2022,2:15:45 PM,12492
10/14/2022,2:30:45 PM,12492
10/14/2022,2:45:45 PM,12492
10/14/2022,3:00:45 PM,12492
10/14/2022,3:15:45 PM,12492
10/14/2022,3:30:45 PM,12492
10/14/2022,3:45:45 PM,12492
10/14/2022,4:00:45 PM,12492
10/14/2022,4:15:45 PM,12492
10/14/2022,4:30:45 PM,12492
10/14/2022,4:45:45 PM,12492
10/14/2022,5:00:45 PM,12487
10/14/2022,5:15:45 PM,12487
10/14/2022,5:30:45 PM,12487
10/14/2022,5:45:45 PM,12487
10/14/2022,6:00:45 PM,12487
10/14/2022,6:15:45 PM,12487
10/14/2022,6:30:45 PM,12487
10/14/2022,6:45:45 PM,12487
10/14/2022,7:00:45 PM,12487
10/14/2022,7:15:45 PM,12487
10/14/2022,7:30:45 PM,12487
10/14/2022,7:45:45 PM,12487
10/14/2022,8:00:45 PM,12487
10/14/2022,8:15:45 PM,12487
10/14/2022,8:30:45 PM,12487
10/14/2022,8:45:45 PM,12306
10/14/2022,9:00:45 PM,12015
10/14/2022,9:15:45 PM,11845
10/14/2022,9:30:45 PM,11494
10/14/2022,9:45:45 PM,10837
10/14/2022,10:00:45 PM,10045
10/14/2022,10:15:45 PM,9679
10/14/2022,10:30:45 PM,9604
10/14/2022,10:45:45 PM,9549
10/14/2022,11:00:45 PM,9489
10/14/2022,11:15:45 PM,9449
10/14/2022,11:30:45 PM,9319
10/14/2022,11:45:45 PM,9133
10/15/2022,12:00:45 AM,8882
10/15/2022,12:15:45 AM,8647
10/15/2022,12:30:45 AM,8466
10/15/2022,12:45:45 AM,8301
10/15/2022,1:00:45 AM,8196
10/15/2022,1:15:45 AM,8151
10/15/2022,1:30:45 AM,8040
10/15/2022,1:45:45 AM,8060
10/15/2022,2:00:45 AM,8075
10/15/2022,2:15:45 AM,8100
10/15/2022,2:30:45 AM,8000
10/15/2022,2:45:45 AM,8025
10/15/2022,3:00:45 AM,7880
10/15/2022,3:15:45 AM,7830
10/15/2022,3:30:45 AM,7755
10/15/2022,3:45:45 AM,7684
10/15/2022,4:00:45 AM,7574
10/15/2022,4:15:45 AM,7464
10/15/2022,4:30:45 AM,7424
10/15/2022,4:45:45 AM,7263
10/15/2022,5:00:45 AM,7243
