Nombre Dispositivo:,,OM-CP-VOLT101A
Descripci—n del dispositivo:,,Registrador de Voltaje
Nœmero de Serie:,,S02590
ID Dispositivo:,,Stn3
,,
,,Canal 1
Fecha ,Tiempo,Voltaje (ppm)
2/18/23,11:13:15 AM,20
2/18/23,11:28:15 AM,250
2/18/23,11:43:15 AM,200
2/18/23,11:58:15 AM,195
2/18/23,12:13:15 PM,235
2/18/23,12:28:15 PM,266
2/18/23,12:43:15 PM,230
2/18/23,12:58:15 PM,230
2/18/23,1:13:15 PM,225
2/18/23,1:28:15 PM,240
2/18/23,1:43:15 PM,230
2/18/23,1:58:15 PM,205
2/18/23,2:13:15 PM,205
2/18/23,2:28:15 PM,215
2/18/23,2:43:15 PM,200
2/18/23,2:58:15 PM,225
2/18/23,3:13:15 PM,200
2/18/23,3:28:15 PM,190
2/18/23,3:43:15 PM,235
2/18/23,3:58:15 PM,190
2/18/23,4:13:15 PM,220
2/18/23,4:28:15 PM,245
2/18/23,4:43:15 PM,230
2/18/23,4:58:15 PM,215
2/18/23,5:13:15 PM,346
2/18/23,5:28:15 PM,230
2/18/23,5:43:15 PM,245
2/18/23,5:58:15 PM,230
2/18/23,6:13:15 PM,255
2/18/23,6:28:15 PM,276
2/18/23,6:43:15 PM,250
2/18/23,6:58:15 PM,215
2/18/23,7:13:15 PM,215
2/18/23,7:28:15 PM,225
2/18/23,7:43:15 PM,255
2/18/23,7:58:15 PM,235
2/18/23,8:13:15 PM,235
2/18/23,8:28:15 PM,245
2/18/23,8:43:15 PM,276
2/18/23,8:58:15 PM,266
2/18/23,9:13:15 PM,220
2/18/23,9:28:15 PM,230
2/18/23,9:43:15 PM,361
2/18/23,9:58:15 PM,255
2/18/23,10:13:15 PM,10
2/18/23,10:28:15 PM,286
2/18/23,10:43:15 PM,346
2/18/23,10:58:15 PM,351
2/18/23,11:13:15 PM,281
2/18/23,11:28:15 PM,2294
2/18/23,11:43:15 PM,351
2/18/23,11:58:15 PM,1924
2/19/23,12:13:15 AM,491
2/19/23,12:28:15 AM,401
2/19/23,12:43:15 AM,952
2/19/23,12:58:15 AM,341
2/19/23,1:13:15 AM,301
2/19/23,1:28:15 AM,411
2/19/23,1:43:15 AM,431
2/19/23,1:58:15 AM,431
2/19/23,2:13:15 AM,446
2/19/23,2:28:15 AM,451
2/19/23,2:43:15 AM,446
2/19/23,2:58:15 AM,416
2/19/23,3:13:15 AM,431
2/19/23,3:28:15 AM,476
2/19/23,3:43:15 AM,596
2/19/23,3:58:15 AM,486
2/19/23,4:13:15 AM,481
2/19/23,4:28:15 AM,451
2/19/23,4:43:15 AM,486
2/19/23,4:58:15 AM,406
2/19/23,5:13:15 AM,551
2/19/23,5:28:15 AM,486
2/19/23,5:43:15 AM,551
2/19/23,5:58:15 AM,381
2/19/23,6:13:15 AM,591
2/19/23,6:28:15 AM,356
2/19/23,6:43:15 AM,616
2/19/23,6:58:15 AM,446
2/19/23,7:13:15 AM,406
2/19/23,7:28:15 AM,571
2/19/23,7:43:15 AM,431
2/19/23,7:58:15 AM,436
2/19/23,8:13:15 AM,461
2/19/23,8:28:15 AM,486
2/19/23,8:43:15 AM,471
2/19/23,8:58:15 AM,411
2/19/23,9:13:15 AM,546
2/19/23,9:28:15 AM,511
2/19/23,9:43:15 AM,486
2/19/23,9:58:15 AM,566
2/19/23,10:13:15 AM,441
2/19/23,10:28:15 AM,506
2/19/23,10:43:15 AM,506
2/19/23,10:58:15 AM,361
2/19/23,11:13:15 AM,561
2/19/23,11:28:15 AM,356
2/19/23,11:43:15 AM,406
2/19/23,11:58:15 AM,521
2/19/23,12:13:15 PM,521
2/19/23,12:28:15 PM,496
2/19/23,12:43:15 PM,486
2/19/23,12:58:15 PM,491
2/19/23,1:13:15 PM,456
2/19/23,1:28:15 PM,446
2/19/23,1:43:15 PM,481
2/19/23,1:58:15 PM,441
2/19/23,2:13:15 PM,471
2/19/23,2:28:15 PM,456
2/19/23,2:43:15 PM,471
2/19/23,2:58:15 PM,416
2/19/23,3:13:15 PM,446
2/19/23,3:28:15 PM,421
2/19/23,3:43:15 PM,476
2/19/23,3:58:15 PM,421
2/19/23,4:13:15 PM,451
2/19/23,4:28:15 PM,416
2/19/23,4:43:15 PM,401
2/19/23,4:58:15 PM,441
2/19/23,5:13:15 PM,406
2/19/23,5:28:15 PM,411
2/19/23,5:43:15 PM,426
2/19/23,5:58:15 PM,401
2/19/23,6:13:15 PM,406
2/19/23,6:28:15 PM,416
2/19/23,6:43:15 PM,406
2/19/23,6:58:15 PM,431
2/19/23,7:13:15 PM,406
2/19/23,7:28:15 PM,421
2/19/23,7:43:15 PM,426
2/19/23,7:58:15 PM,416
2/19/23,8:13:15 PM,441
2/19/23,8:28:15 PM,396
2/19/23,8:43:15 PM,421
2/19/23,8:58:15 PM,381
