metadata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,,,,,,,,,,,,,,,,,,,,,
wptID,Category,value,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Categories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wptID,Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,name,cmt,desc,src,number,type,DisplayColor,,,,,,,,,,,,,,,,,,,,,,
1,2021-07-12 10:20:22 Day,,,,,,Cyan,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trkseg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,trkID,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trkpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,,,,
1,1,-0.344915651,-78.19878157,4315.5,2021-07-12T15:20:22Z,,,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.3176805,-78.19215157,4322.71,2021-07-12T15:20:52Z,,,,,,,,,,,,,,,,,,,,,,,,
3,1,-0.317617469,-78.19224327,4334.72,2021-07-12T15:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,
4,1,-0.317631131,-78.1922048,4336.64,2021-07-12T15:21:52Z,,,,,,,,,,,,,,,,,,,,,,,,
5,1,-0.317630125,-78.19229113,4338.57,2021-07-12T15:22:22Z,,,,,,,,,,,,,,,,,,,,,,,,
6,1,-0.317648398,-78.19229515,4337.61,2021-07-12T15:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,
7,1,-0.317651331,-78.19228618,4338.57,2021-07-12T15:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,
8,1,-0.317653595,-78.19228258,4338.09,2021-07-12T15:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,
9,1,-0.317652086,-78.19227864,4341.45,2021-07-12T15:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,
10,1,-0.317659546,-78.19225836,4342.89,2021-07-12T15:24:52Z,,,,,,,,,,,,,,,,,,,,,,,,
11,1,-0.317652253,-78.19227009,4343.37,2021-07-12T15:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,
12,1,-0.3176344,-78.19227378,4339.05,2021-07-12T15:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,
13,1,-0.317633227,-78.19228007,4339.53,2021-07-12T15:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,
14,1,-0.317647811,-78.19227386,4338.09,2021-07-12T15:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,
15,1,-0.317543792,-78.19228124,4337.12,2021-07-12T15:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,
16,1,-0.317388643,-78.19216607,4327.99,2021-07-12T15:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,
17,1,-0.317232991,-78.19218912,4322.22,2021-07-12T15:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,
18,1,-0.317041883,-78.19219918,4319.82,2021-07-12T15:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,
19,1,-0.316787073,-78.19213187,4317.42,2021-07-12T15:28:34Z,,,,,,,,,,,,,,,,,,,,,,,,
20,1,-0.316573251,-78.19224503,4316.46,2021-07-12T15:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,
21,1,-0.316367643,-78.1923343,4316.94,2021-07-12T15:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,
22,1,-0.316173099,-78.1924006,4314.53,2021-07-12T15:30:04Z,,,,,,,,,,,,,,,,,,,,,,,,
23,1,-0.316146109,-78.19248182,4312.61,2021-07-12T15:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,
24,1,-0.316091543,-78.19259841,4310.69,2021-07-12T15:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,
25,1,-0.315996576,-78.19264057,4310.21,2021-07-12T15:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,
26,1,-0.315831453,-78.19267653,4309.73,2021-07-12T15:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,
27,1,-0.315639758,-78.19269329,4308.77,2021-07-12T15:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,
28,1,-0.315391403,-78.19279186,4308.77,2021-07-12T15:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,
29,1,-0.315250168,-78.1929844,4307.8,2021-07-12T15:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,
30,1,-0.315260729,-78.19318137,4300.6,2021-07-12T15:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,
31,1,-0.31531278,-78.19326117,4291.94,2021-07-12T15:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,
32,1,-0.315364329,-78.19333283,4287.62,2021-07-12T15:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,
33,1,-0.315248407,-78.19346895,4284.73,2021-07-12T15:35:34Z,,,,,,,,,,,,,,,,,,,,,,,,
34,1,-0.315165427,-78.19357473,4280.41,2021-07-12T15:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,
35,1,-0.315003069,-78.19374003,4279.93,2021-07-12T15:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,
36,1,-0.314845573,-78.19389492,4275.6,2021-07-12T15:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,
37,1,-0.314720599,-78.19403616,4271.76,2021-07-12T15:37:34Z,,,,,,,,,,,,,,,,,,,,,,,,
38,1,-0.314691095,-78.19413397,4271.27,2021-07-12T15:38:04Z,,,,,,,,,,,,,,,,,,,,,,,,
39,1,-0.314698638,-78.19414135,4269.83,2021-07-12T15:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,
40,1,-0.314692771,-78.19416868,4272.24,2021-07-12T15:39:04Z,,,,,,,,,,,,,,,,,,,,,,,,
41,1,-0.314712804,-78.19414118,4273.2,2021-07-12T15:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,
42,1,-0.31468967,-78.19414387,4269.35,2021-07-12T15:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,
43,1,-0.314701488,-78.1941318,4270.31,2021-07-12T15:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,
44,1,-0.314778769,-78.19410011,4269.83,2021-07-12T15:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,
45,1,-0.314754043,-78.19405795,4269.35,2021-07-12T15:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,
46,1,-0.314735938,-78.19405183,4270.31,2021-07-12T15:42:04Z,,,,,,,,,,,,,,,,,,,,,,,,
47,1,-0.314698052,-78.19411872,4268.87,2021-07-12T15:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,
48,1,-0.314685144,-78.19413926,4271.76,2021-07-12T15:43:04Z,,,,,,,,,,,,,,,,,,,,,,,,
49,1,-0.314703416,-78.19410992,4268.39,2021-07-12T15:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,
50,1,-0.314708278,-78.1941359,4270.79,2021-07-12T15:44:04Z,,,,,,,,,,,,,,,,,,,,,,,,
51,1,-0.314702913,-78.19411176,4270.31,2021-07-12T15:44:34Z,,,,,,,,,,,,,,,,,,,,,,,,
52,1,-0.31470174,-78.19410992,4266.95,2021-07-12T15:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,
53,1,-0.314693777,-78.19411788,4268.39,2021-07-12T15:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,
54,1,-0.314700985,-78.19414797,4266.95,2021-07-12T15:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,
55,1,-0.314714145,-78.19409793,4266.95,2021-07-12T15:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,
56,1,-0.314729819,-78.19410497,4266.95,2021-07-12T15:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,
57,1,-0.314748008,-78.19410799,4268.87,2021-07-12T15:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,
58,1,-0.314745996,-78.19408519,4266.95,2021-07-12T15:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,
59,1,-0.31470459,-78.19404035,4268.39,2021-07-12T15:48:34Z,,,,,,,,,,,,,,,,,,,,,,,,
60,1,-0.314717162,-78.19401998,4267.91,2021-07-12T15:49:04Z,,,,,,,,,,,,,,,,,,,,,,,,
61,1,-0.314729651,-78.19403918,4269.35,2021-07-12T15:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,
62,1,-0.314704841,-78.1941328,4271.27,2021-07-12T15:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,
63,1,-0.31472479,-78.19405988,4273.2,2021-07-12T15:50:34Z,,,,,,,,,,,,,,,,,,,,,,,,
64,1,-0.314716324,-78.19405586,4274.16,2021-07-12T15:51:04Z,,,,,,,,,,,,,,,,,,,,,,,,
65,1,-0.314705763,-78.19401043,4270.31,2021-07-12T15:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,
66,1,-0.314745074,-78.19399701,4268.87,2021-07-12T15:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,
67,1,-0.314822523,-78.19383047,4269.35,2021-07-12T15:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,
68,1,-0.314964596,-78.19373307,4271.27,2021-07-12T15:53:04Z,,,,,,,,,,,,,,,,,,,,,,,,
69,1,-0.314910952,-78.1937847,4271.76,2021-07-12T15:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,
70,1,-0.314788409,-78.19396491,4265.99,2021-07-12T15:54:04Z,,,,,,,,,,,,,,,,,,,,,,,,
71,1,-0.314734261,-78.19404404,4263.58,2021-07-12T15:54:34Z,,,,,,,,,,,,,,,,,,,,,,,,
72,1,-0.314745242,-78.1940468,4266.47,2021-07-12T15:55:04Z,,,,,,,,,,,,,,,,,,,,,,,,
73,1,-0.314712217,-78.19405854,4266.95,2021-07-12T15:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,
74,1,-0.314757228,-78.19408519,4268.87,2021-07-12T15:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,
75,1,-0.314737698,-78.19403901,4268.87,2021-07-12T15:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,
76,1,-0.314764353,-78.19397866,4265.51,2021-07-12T15:57:04Z,,,,,,,,,,,,,,,,,,,,,,,,
77,1,-0.314802825,-78.1939769,4267.43,2021-07-12T15:57:34Z,,,,,,,,,,,,,,,,,,,,,,,,
78,1,-0.314786062,-78.19391512,4267.43,2021-07-12T15:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,
79,1,-0.314801736,-78.19389123,4265.99,2021-07-12T15:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,
80,1,-0.314829815,-78.19386575,4266.47,2021-07-12T15:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,
81,1,-0.314858733,-78.19382175,4268.87,2021-07-12T15:59:34Z,,,,,,,,,,,,,,,,,,,,,,,,
82,1,-0.314904498,-78.19379535,4268.87,2021-07-12T16:00:04Z,,,,,,,,,,,,,,,,,,,,,,,,
83,1,-0.314946827,-78.19376064,4278,2021-07-12T16:00:34Z,,,,,,,,,,,,,,,,,,,,,,,,
84,1,-0.314949593,-78.19375947,4279.93,2021-07-12T16:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,
85,1,-0.314991754,-78.19372863,4278.97,2021-07-12T16:01:34Z,,,,,,,,,,,,,,,,,,,,,,,,
86,1,-0.315006841,-78.19374346,4278.48,2021-07-12T16:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,
87,1,-0.315000722,-78.1937179,4278,2021-07-12T16:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,
88,1,-0.314996615,-78.19372117,4278.97,2021-07-12T16:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,
89,1,-0.315005919,-78.19371421,4279.45,2021-07-12T16:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,
90,1,-0.315014301,-78.19371354,4279.93,2021-07-12T16:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,
91,1,-0.315015391,-78.19372745,4278.97,2021-07-12T16:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,
92,1,-0.315007847,-78.19372385,4279.45,2021-07-12T16:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,
93,1,-0.315021677,-78.19370658,4278,2021-07-12T16:05:34Z,,,,,,,,,,,,,,,,,,,,,,,,
94,1,-0.315027125,-78.19370289,4276.08,2021-07-12T16:06:04Z,,,,,,,,,,,,,,,,,,,,,,,,
95,1,-0.315144556,-78.19359217,4272.72,2021-07-12T16:06:34Z,,,,,,,,,,,,,,,,,,,,,,,,
96,1,-0.315279253,-78.19347608,4271.27,2021-07-12T16:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,
97,1,-0.315345805,-78.19341866,4274.64,2021-07-12T16:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,
98,1,-0.315196943,-78.19354967,4273.2,2021-07-12T16:08:04Z,,,,,,,,,,,,,,,,,,,,,,,,
99,1,-0.315043638,-78.19370692,4271.27,2021-07-12T16:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,
100,1,-0.315038776,-78.19370834,4272.72,2021-07-12T16:09:04Z,,,,,,,,,,,,,,,,,,,,,,,,
101,1,-0.31505839,-78.19370055,4271.27,2021-07-12T16:09:34Z,,,,,,,,,,,,,,,,,,,,,,,,
102,1,-0.315049505,-78.19370281,4272.72,2021-07-12T16:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,
103,1,-0.31508211,-78.19367079,4272.24,2021-07-12T16:10:34Z,,,,,,,,,,,,,,,,,,,,,,,,
104,1,-0.31512226,-78.19362989,4270.79,2021-07-12T16:11:04Z,,,,,,,,,,,,,,,,,,,,,,,,
105,1,-0.315119745,-78.19362536,4269.35,2021-07-12T16:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,
106,1,-0.315125445,-78.19361849,4271.76,2021-07-12T16:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,
107,1,-0.315140532,-78.1935982,4275.12,2021-07-12T16:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,
108,1,-0.31517515,-78.19356132,4274.64,2021-07-12T16:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,
109,1,-0.315182693,-78.19354003,4276.56,2021-07-12T16:13:34Z,,,,,,,,,,,,,,,,,,,,,,,,
110,1,-0.315204486,-78.19353819,4279.45,2021-07-12T16:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,
111,1,-0.315178754,-78.19355403,4280.89,2021-07-12T16:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,
112,1,-0.315184789,-78.19353534,4282.33,2021-07-12T16:15:04Z,,,,,,,,,,,,,,,,,,,,,,,,
113,1,-0.315235499,-78.19349318,4279.45,2021-07-12T16:15:34Z,,,,,,,,,,,,,,,,,,,,,,,,
114,1,-0.315230219,-78.19348748,4284.73,2021-07-12T16:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,
115,1,-0.315273469,-78.19348932,4285.69,2021-07-12T16:16:34Z,,,,,,,,,,,,,,,,,,,,,,,,
116,1,-0.315303644,-78.19345789,4283.29,2021-07-12T16:17:04Z,,,,,,,,,,,,,,,,,,,,,,,,
117,1,-0.315337256,-78.19341883,4283.77,2021-07-12T16:17:34Z,,,,,,,,,,,,,,,,,,,,,,,,
118,1,-0.315349996,-78.19342294,4280.89,2021-07-12T16:18:04Z,,,,,,,,,,,,,,,,,,,,,,,,
119,1,-0.315337088,-78.19339913,4279.93,2021-07-12T16:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,
120,1,-0.315349661,-78.19340978,4279.93,2021-07-12T16:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,
121,1,-0.315346224,-78.19342285,4278.48,2021-07-12T16:19:34Z,,,,,,,,,,,,,,,,,,,,,,,,
122,1,-0.315344883,-78.19341112,4278.48,2021-07-12T16:20:04Z,,,,,,,,,,,,,,,,,,,,,,,,
123,1,-0.315366508,-78.19332873,4281.85,2021-07-12T16:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,
124,1,-0.315322336,-78.1932921,4283.29,2021-07-12T16:21:04Z,,,,,,,,,,,,,,,,,,,,,,,,
125,1,-0.315307416,-78.19324289,4282.81,2021-07-12T16:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,
126,1,-0.315265004,-78.19316184,4290.98,2021-07-12T16:22:04Z,,,,,,,,,,,,,,,,,,,,,,,,
127,1,-0.315268189,-78.19303343,4296.75,2021-07-12T16:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,
128,1,-0.31525352,-78.19313477,4295.31,2021-07-12T16:23:04Z,,,,,,,,,,,,,,,,,,,,,,,,
129,1,-0.31535075,-78.19327324,4295.31,2021-07-12T16:23:34Z,,,,,,,,,,,,,,,,,,,,,,,,
130,1,-0.315361228,-78.1933651,4285.69,2021-07-12T16:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,
131,1,-0.315364413,-78.19338648,4281.37,2021-07-12T16:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,
132,1,-0.315349996,-78.19333945,4282.33,2021-07-12T16:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,
133,1,-0.315350248,-78.19337315,4282.33,2021-07-12T16:25:34Z,,,,,,,,,,,,,,,,,,,,,,,,
134,1,-0.315335747,-78.19340919,4280.89,2021-07-12T16:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,
135,1,-0.315359384,-78.19333526,4280.41,2021-07-12T16:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,
136,1,-0.315385284,-78.19332378,4278.48,2021-07-12T16:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,
137,1,-0.315343374,-78.19327391,4278.48,2021-07-12T16:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,
138,1,-0.315323342,-78.19323384,4277.52,2021-07-12T16:28:04Z,,,,,,,,,,,,,,,,,,,,,,,,
139,1,-0.315306745,-78.19325019,4286.66,2021-07-12T16:28:34Z,,,,,,,,,,,,,,,,,,,,,,,,
140,1,-0.315281851,-78.19321163,4288.1,2021-07-12T16:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,
141,1,-0.315287467,-78.19323694,4285.69,2021-07-12T16:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,
142,1,-0.315296352,-78.19319378,4287.62,2021-07-12T16:30:04Z,,,,,,,,,,,,,,,,,,,,,,,,
143,1,-0.31529082,-78.19324038,4290.02,2021-07-12T16:30:34Z,,,,,,,,,,,,,,,,,,,,,,,,
144,1,-0.315270368,-78.19324507,4287.62,2021-07-12T16:31:04Z,,,,,,,,,,,,,,,,,,,,,,,,
145,1,-0.315280678,-78.19323879,4290.98,2021-07-12T16:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,
146,1,-0.315303225,-78.19322839,4291.46,2021-07-12T16:32:04Z,,,,,,,,,,,,,,,,,,,,,,,,
147,1,-0.315303812,-78.19324147,4293.87,2021-07-12T16:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,
148,1,-0.315284533,-78.19323862,4291.46,2021-07-12T16:33:04Z,,,,,,,,,,,,,,,,,,,,,,,,
149,1,-0.315286377,-78.19324046,4290.98,2021-07-12T16:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,
150,1,-0.315274308,-78.19324516,4291.94,2021-07-12T16:34:04Z,,,,,,,,,,,,,,,,,,,,,,,,
151,1,-0.315287551,-78.19323761,4292.9,2021-07-12T16:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,
152,1,-0.315280594,-78.19324046,4290.98,2021-07-12T16:35:04Z,,,,,,,,,,,,,,,,,,,,,,,,
153,1,-0.315283779,-78.1932299,4293.87,2021-07-12T16:35:34Z,,,,,,,,,,,,,,,,,,,,,,,,
154,1,-0.315268356,-78.19313183,4293.39,2021-07-12T16:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,
155,1,-0.315266429,-78.19317031,4293.87,2021-07-12T16:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,
156,1,-0.315255532,-78.19315773,4293.87,2021-07-12T16:37:04Z,,,,,,,,,,,,,,,,,,,,,,,,
157,1,-0.315257711,-78.19312027,4295.31,2021-07-12T16:37:34Z,,,,,,,,,,,,,,,,,,,,,,,,
158,1,-0.315257208,-78.19311138,4296.75,2021-07-12T16:38:04Z,,,,,,,,,,,,,,,,,,,,,,,,
159,1,-0.31526953,-78.19310602,4297.23,2021-07-12T16:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,
160,1,-0.31526844,-78.19307668,4297.71,2021-07-12T16:39:04Z,,,,,,,,,,,,,,,,,,,,,,,,
161,1,-0.315265423,-78.19303896,4298.19,2021-07-12T16:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,
162,1,-0.315271122,-78.19303075,4298.19,2021-07-12T16:40:04Z,,,,,,,,,,,,,,,,,,,,,,,,
163,1,-0.315255029,-78.19304634,4297.71,2021-07-12T16:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,
164,1,-0.315257041,-78.19305279,4298.67,2021-07-12T16:41:04Z,,,,,,,,,,,,,,,,,,,,,,,,
165,1,-0.315279672,-78.19303762,4298.67,2021-07-12T16:41:34Z,,,,,,,,,,,,,,,,,,,,,,,,
166,1,-0.315281767,-78.19303888,4298.19,2021-07-12T16:42:04Z,,,,,,,,,,,,,,,,,,,,,,,,
167,1,-0.3153018,-78.192901,4301.08,2021-07-12T16:42:34Z,,,,,,,,,,,,,,,,,,,,,,,,
168,1,-0.315430379,-78.19282372,4301.08,2021-07-12T16:43:04Z,,,,,,,,,,,,,,,,,,,,,,,,
169,1,-0.315522077,-78.19280226,4301.56,2021-07-12T16:43:34Z,,,,,,,,,,,,,,,,,,,,,,,,
170,1,-0.315317055,-78.19287065,4298.67,2021-07-12T16:44:04Z,,,,,,,,,,,,,,,,,,,,,,,,
171,1,-0.315285036,-78.19302304,4298.19,2021-07-12T16:44:34Z,,,,,,,,,,,,,,,,,,,,,,,,
172,1,-0.31528227,-78.19302463,4296.75,2021-07-12T16:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,
173,1,-0.315282019,-78.19296998,4299.63,2021-07-12T16:45:34Z,,,,,,,,,,,,,,,,,,,,,,,,
174,1,-0.315268775,-78.19299429,4299.63,2021-07-12T16:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,
175,1,-0.315276487,-78.19295104,4300.6,2021-07-12T16:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,
176,1,-0.315288389,-78.19293302,4303,2021-07-12T16:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,
177,1,-0.315289479,-78.19290695,4299.15,2021-07-12T16:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,
178,1,-0.315291742,-78.19290821,4298.67,2021-07-12T16:48:04Z,,,,,,,,,,,,,,,,,,,,,,,,
179,1,-0.315329125,-78.19288616,4299.63,2021-07-12T16:48:34Z,,,,,,,,,,,,,,,,,,,,,,,,
180,1,-0.315362904,-78.19284903,4302.04,2021-07-12T16:49:04Z,,,,,,,,,,,,,,,,,,,,,,,,
181,1,-0.315365922,-78.19283444,4300.11,2021-07-12T16:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,
182,1,-0.315397019,-78.19282657,4301.56,2021-07-12T16:50:04Z,,,,,,,,,,,,,,,,,,,,,,,,
183,1,-0.315428535,-78.19282657,4300.11,2021-07-12T16:50:34Z,,,,,,,,,,,,,,,,,,,,,,,,
184,1,-0.315469438,-78.1928471,4303.96,2021-07-12T16:51:04Z,,,,,,,,,,,,,,,,,,,,,,,,
185,1,-0.315470276,-78.19285498,4303.96,2021-07-12T16:51:34Z,,,,,,,,,,,,,,,,,,,,,,,,
186,1,-0.315479329,-78.19282975,4304.92,2021-07-12T16:52:04Z,,,,,,,,,,,,,,,,,,,,,,,,
187,1,-0.31543172,-78.19283897,4303.96,2021-07-12T16:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,
188,1,-0.315445801,-78.1928269,4300.6,2021-07-12T16:53:04Z,,,,,,,,,,,,,,,,,,,,,,,,
189,1,-0.315430462,-78.19281827,4300.11,2021-07-12T16:53:34Z,,,,,,,,,,,,,,,,,,,,,,,,
190,1,-0.315484693,-78.192829,4302.04,2021-07-12T16:54:04Z,,,,,,,,,,,,,,,,,,,,,,,,
191,1,-0.315540265,-78.19281768,4302.52,2021-07-12T16:54:34Z,,,,,,,,,,,,,,,,,,,,,,,,
192,1,-0.315472707,-78.19282707,4301.08,2021-07-12T16:55:04Z,,,,,,,,,,,,,,,,,,,,,,,,
193,1,-0.315521657,-78.19282916,4300.6,2021-07-12T16:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,
194,1,-0.315532386,-78.19281433,4303.48,2021-07-12T16:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,
195,1,-0.315571195,-78.19279932,4300.11,2021-07-12T16:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,
